CountryCode,Latitude,Longitude,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,
RS,44.83333,20.5,6295.1161727,6273.19358237,6293.66700634,6404.50880818,6293.96286128,5663.39366248,5800.87336403,5764.28185127,4989.83026792,5257.93167576,4726.6083301,4728.29232092,2894.26013238,5895.99315272,5470.02103874,5037.95553781,3228.0757044,5547.72848792,5307.15706638,4593.81082239,621.611553789,660.474023998,481.87841575,597.972419918,853.992583905,860.082474448,855.219974599,899.057123772,1051.57975359,1335.42543988,552.715772875,1062.09490704,6333.5403743,5700.75317773,5319.05746844,4603.73084345,2813.30699169,3834.81073927,9325.79500813,5949.50126077,
RU,55.75,37.6,5891.07944879,5870.34243289,5892.4317034,6070.6157309,5888.98682,5201.33612416,5346.15335749,5326.03165189,4974.23997417,5375.1807903,4865.7102965,4864.62962347,2205.50276478,5912.16842829,5730.24416727,5165.33402912,2556.9182236,5499.41562406,5201.78466951,4648.06528432,999.920152406,1254.90248504,1217.66547318,1362.43872532,1247.14668529,1427.63114684,1231.36911784,1544.24070797,1553.12054555,1735.82980996,1419.72754232,0.649397255485,7335.37187975,4647.60887038,4439.96630476,3599.35211021,3874.88922981,4564.00063337,8494.07722073,6628.51107363,
RW,-1.95,30.05,9415.53544972,9393.9568227,9410.85849039,9420.95147588,9415.58975055,8876.65743273,9002.47345502,8953.63898741,7715.49851484,7687.74554412,7234.07876649,7240.51323142,3979.61326718,8381.96252846,7534.77214918,7498.21863625,4051.55949033,8228.89243387,8124.70982764,7276.48342272,3886.23362284,3814.03470382,3634.85588353,3647.24703804,4045.96949037,3935.42690434,4055.12580313,3881.68046531,4094.58920749,4355.20901774,3516.78103459,4009.5823729,5321.520215,7393.95841746,5894.33865464,6110.75848537,2483.5623696,556.211853711,8012.4256192,6640.64310437,
SA,24.65,46.7,8088.7042217,8067.94451163,8090.01867587,8262.41193577,8086.6196363,7397.70992441,7542.72707694,7523.48356042,6997.17451352,7279.76630836,6748.42149847,6750.16330483,1921.40312262,7913.85673253,7466.80069581,7059.75048002,2088.77099539,7551.06979796,7290.5512006,6610.97059504,2592.40063951,2681.78745892,2503.14725974,2606.6868336,2860.37673303,2881.63091522,2858.24722141,2910.4506546,3073.31941128,3357.30530372,2528.33687513,2197.46903853,7076.57743671,5401.62665541,4235.04926306,4101.29976882,3472.44412062,2645.55531726,7700.74931744,7574.8073139,
SB,-9.43333,159.95,5965.42221128,5981.2070662,5974.90922521,6120.18485512,5963.14435061,6137.49639496,6082.93900414,6154.42314563,7800.04966364,8049.52033008,8371.76231437,8362.91858708,6279.36917184,7417.88143993,8352.26900401,8189.64699205,5998.24875146,7421.35741022,7382.55907279,8186.00858216,8921.74216296,9180.95906372,9193.27100146,9328.12728519,9068.62132352,9289.18983938,9049.22513186,9420.46296988,9318.81638426,9306.90694751,9403.65619032,7988.65521968,9535.3771409,3385.56943928,3795.44162203,4401.35593314,11343.1653422,8742.90873524,1258.77448616,9239.43842378,
SC,-4.61667,55.45,10167.0544133,10147.3163557,10169.6958965,10363.3279529,10164.5540876,9463.34831107,9608.40793763,9597.78844097,9008.24343928,9168.21272785,8654.29526793,8658.3264721,3156.05956163,9859.34037107,9162.1459674,8954.66232558,3057.16676265,9567.23409895,9346.37231916,8589.75196517,4647.79400144,4692.25559793,4504.54581717,4580.37477577,4895.32767522,4874.30604909,4896.44618024,4873.81528368,5063.10789251,5350.72144325,4476.81634254,4292.64994569,6850.99181445,6082.1938122,4378.00910747,4929.9079874,4213.97964034,1782.46703914,6367.47034352,8395.09479556,
SD,15.6,32.53333,8420.78915373,8398.7791093,8418.63644179,8504.57605387,8419.88341592,7801.16403946,7937.8620483,7899.76136739,6942.08494381,7068.83004285,6557.78237657,6562.09528253,3031.45400791,7762.2496649,7089.85920649,6856.02699968,3191.85383031,7495.41368353,7310.61476814,6512.8387018,2757.3752848,2731.69153423,2544.04656925,2587.59201305,2956.22210793,2885.5591336,2962.11229388,2859.27784494,3063.75730762,3344.3414115,2468.11899158,2787.16146139,5986.65856561,6510.92895108,5293.51197233,5211.1479778,2488.47462571,1777.26349031,8365.98579726,6748.26142247,
SE,59.33333,18.05,5375.66367319,5354.07912255,5375.39624681,5517.6530513,5374.10314379,4716.30534467,4857.48661468,4826.93810551,4278.37068301,4647.06321797,4129.69357342,4129.15935925,2963.92970075,5214.13670628,4978.72926703,4433.6566322,3315.03913301,4818.46792807,4538.43602328,3929.76430505,504.140995501,736.812510728,817.027631038,912.864813171,608.956128771,827.737172861,589.716547956,958.846151548,889.853116365,1011.23213818,1026.3228858,763.317897192,6789.37811106,5076.58589718,5112.51733916,4167.32964211,3596.58758759,4836.42696574,9138.43399142,5890.00864794,
SG,1.283333,103.85,8471.28574281,8471.04763045,8482.28989343,8776.11208552,8467.21936566,8066.7070342,8137.10077062,8192.78128211,9371.34648283,9957.32970089,9655.6010829,9649.18262439,3032.75938054,9945.28619684,10547.6712085,9843.83345476,2681.33479627,9562.0446701,9248.31279131,9322.24562568,6167.65893568,6378.94823625,6257.60827264,6400.84383147,6447.96457423,6583.83354062,6435.30577304,6671.73690909,6745.5669645,6963.97717305,6381.06930201,5237.41113704,9932.41637544,3304.30941929,1608.01354923,2783.13731577,7415.90956669,5136.22874477,3579.8688811,11699.8263801,
SH,-15.9333,-5.71667,8318.6009222,8306.35429833,8308.03531475,8106.32438683,8321.54895403,8260.13345843,8297.48967321,8224.84854291,6547.37145501,6200.64084608,5968.53499667,5977.95596202,6430.24797622,6739.32991341,5773.50692637,6100.10419374,6574.16846258,6843.08252282,6946.34059275,6196.02548484,4865.6477347,4647.13972637,4553.17063134,4462.12351765,4833.44669661,4624.12801706,4851.50305036,4503.9081468,4671.87810081,4786.97061561,4343.87200489,5555.2661702,2703.12141868,9909.43885726,8512.05106127,8610.08568514,1795.66138857,2436.30331913,9169.79586592,4295.77173864,
SI,46.05,14.51667,6073.75669506,6051.75531436,6071.72885662,6168.31977454,6072.81077759,5460.15200275,5594.74060595,5554.69810296,4714.0406923,4967.73881739,4436.4356226,4438.34146791,3164.83006005,5612.64605589,5170.69783412,4747.66689764,3503.26961484,5273.01887851,5041.09886785,4312.18846648,449.700722143,388.935236296,199.910621647,296.877568398,608.889623375,572.572002329,614.875483633,599.768472975,764.011953868,1051.10323672,260.185522712,1200.30228838,6141.84362213,5840.69745997,5561.43511963,4792.25179113,2719.8626135,3989.9067127,9592.30084853,5664.725614,
SJ,78.21667,15.63333,4261.66748299,4241.25285576,4263.48212583,4455.1228193,4259.43245609,3567.23797787,3712.32510715,3694.3897634,3581.55209985,4079.53263104,3635.19552468,3631.18428197,3322.79137009,4492.13171866,4559.18718119,3896.32359977,3635.36720978,4049.78735286,3723.94755436,3347.05894676,1776.57077422,1949.59185847,2081.26846177,2139.662417,1741.63541739,1941.25985488,1724.81393876,2057.41239964,1887.09991169,1799.25102372,2269.42959282,1636.6936429,7441.26833673,4244.82488024,4832.19049546,3676.19405644,4763.03817175,6120.08994357,8491.34995653,5965.41998165,
SK,48.15,17.11667,6016.21386139,5994.27886385,6014.69679624,6124.56589227,6015.0851399,5387.37569448,5524.30191102,5487.05049844,4718.57210283,4998.74087243,4467.77805514,4469.17952072,3020.26539469,5629.43384026,5229.11344815,4779.04194328,3362.46928466,5275.63239721,5031.45044119,4326.6185685,343.604525688,404.472668531,255.830534197,401.357854174,578.542407966,613.228430998,578.487189689,676.666870222,800.646029725,1077.35630213,418.202292831,1013.03950478,6325.73997405,5651.17180181,5394.85693101,4608.38614653,2907.06350731,4094.4070228,9436.51072038,5798.34656073,
SL,8.483333,-13.2333,6871.78033989,6855.06420675,6862.69590044,6733.4160543,6873.83813114,6651.68661152,6716.47305673,6646.20590598,5029.08388571,4813.14988103,4465.11686549,4473.64551201,5824.37168812,5458.83035687,4535.13170018,4663.44970552,6087.42047876,5432.88574504,5450.84978732,4628.7059965,3390.3311817,3140.04523253,3098.13034817,2975.43725147,3283.03433046,3062.36150189,3302.29400057,2932.72064651,3064.56141906,3124.27107921,2882.6390698,4266.23856151,3159.86568181,8912.54338673,8291.48741621,7800.31779951,638.301735063,3236.34863919,10848.9107973,3654.94874587,
SM,43.93333,12.41667,6138.13274677,6116.11090615,6135.63807729,6219.77643362,6137.35697645,5539.58689653,5671.80718404,5629.28929165,4723.60690354,4951.65194915,4421.30765113,4423.68971066,3297.52112636,5608.61932617,5127.89319509,4731.73944351,3631.8276389,5283.09586827,5063.18845634,4313.444957,594.70548141,461.849604273,293.034586434,301.832066344,694.320369553,599.867178569,704.517593886,587.259419504,781.53612995,1067.04178677,190.869805406,1375.58753814,5971.59965367,6018.35123382,5713.33789366,4962.73008166,2542.34866668,3886.40016169,9729.09457319,5547.24179775,
SN,14.73333,-17.6333,6366.07313601,6348.86448045,6357.23294299,6239.11458173,6368.0033316,6129.78371341,6196.54778489,6126.62506855,4522.23330386,4332.22867967,3963.99975956,3972.30764399,5806.81923791,4993.22228857,4091.87874674,4173.82624154,6098.40691584,4942.1404507,4945.51382171,4115.96288598,3114.35743327,2854.99969531,2844.17953988,2708.58987991,2967.81630036,2747.12050144,2987.21675938,2615.84132586,2719.82845507,2739.1240024,2634.5340442,4051.38058887,3291.5441437,8650.51257408,8292.00870405,7643.37935064,976.129706338,3682.53771209,11366.1590076,3412.02881326,
SO,2.066667,45.33333,9593.88676827,9572.31555353,9593.64022629,9722.81695471,9592.30924061,8924.43417107,9067.79286626,9041.25225776,8218.02282677,8341.49442365,7834.28166983,7838.74807378,3095.04615199,9037.6656132,8325.31635172,8130.45778174,3100.26582989,8772.74989463,8579.61334385,7790.36830975,3938.38764031,3951.74691615,3762.6346789,3823.96514251,4166.3005328,4121.54693405,4169.63554683,4108.14451567,4306.03318159,4591.26752306,3712.14511485,3734.12607083,6399.9614813,6378.90233737,4813.58416216,5127.67472191,3429.72108785,1344.57910226,7196.48959451,7685.09674326,
SR,5.833333,-55.1667,4711.04213943,4703.06676639,4699.85722658,4458.5649524,4714.54457094,4864.68720857,4848.87874435,4779.43375506,3188.62382321,2687.26912118,2674.90554937,2684.38606186,8123.25865838,3092.72465999,2152.1808722,2666.69923649,8460.93120988,3296.12474952,3499.48120479,3001.58802346,5003.76364675,4764.21027516,4853.65722447,4704.61872169,4745.62211739,4574.11329437,4761.32034007,4467.29763793,4439.63860669,4272.99534535,4698.96506668,5993.33350481,2110.21859632,9410.59309474,10364.9733393,9230.25406959,3510.18622481,5961.30111654,10308.8885394,792.200756774,
SS,4.85,31.61667,9063.43677644,9041.49640055,9059.97718524,9107.2492722,9063.01577107,8481.67610731,8613.41991674,8569.71148358,7453.38883296,7492.32627579,7010.04425619,7015.62768962,3567.18184513,8193.33254598,7411.44885631,7291.06411492,3667.52929554,7988.67672991,7847.7563371,7015.29941663,3453.58213909,3399.99198154,3216.57946864,3241.29123712,3629.96228896,3534.95371376,3637.82244381,3491.77015613,3702.58361239,3972.66365027,3114.28298873,3532.49643922,5613.39760994,7022.3131206,5616.42201779,5726.40872615,2464.51040742,1032.05200177,8133.07383699,6730.66176228,
ST,0.333333,6.733333,8265.99896665,8247.46109327,8257.92533706,8163.33990006,8267.54286085,7936.81973739,8025.15980543,7959.53603203,6430.33969002,6270.12902819,5886.00319868,5893.93487331,5065.78418301,6931.36834082,6018.14131564,6107.70545557,5241.93515662,6873.74130784,6854.9456353,6009.39171307,3625.99740156,3441.62290978,3315.32264818,3251.53293775,3653.85182435,3466.60075552,3669.89392275,3362.79384858,3558.36856597,3738.15588521,3121.99334209,4201.10956531,3938.21520871,8523.99714346,7321.8674331,7235.78458177,995.121120128,1751.65657045,9450.91460438,5025.31644312,
SV,13.7,-89.2,2599.34405692,2599.13511423,2588.28530945,2297.13162733,2603.39324063,3016.79710959,2939.55999261,2886.28745125,1946.19583468,1418.14252354,1888.88599314,1891.17369304,8813.22130444,1177.55368085,1017.92046076,1606.5772864,9132.82223801,1607.36380146,1945.51467111,2152.56359776,5984.1553572,5836.60890362,5999.59337014,5879.48715915,5697.3933876,5627.84320077,5704.44079636,5578.03146082,5440.82395242,5171.8702423,5943.09038606,6742.09032842,3859.09711351,7764.88253291,9489.67745273,8383.84137972,5737.46107875,8327.43175251,8528.37692125,1779.07618461,
SX,18.01667,-63.0333,3786.42639106,3776.33403662,3775.48202362,3557.52993456,3789.67696625,3885.61425231,3877.95059208,3807.30764529,2194.52142468,1709.35833865,1682.70663277,1692.09364972,7799.72799544,2188.50565978,1223.02445712,1674.66424891,8151.14015603,2335.18596903,2516.2514782,2014.10273627,4669.52886475,4464.73454933,4594.17239948,4454.22572155,4387.40172851,4257.83978268,4399.69323603,4175.08229437,4092.07842198,3869.18907973,4484.27287334,5595.30421125,3077.67236065,8439.54374286,9646.29684464,8433.81260904,3980.91037548,6627.93199469,10265.0889409,1124.77534152,
SY,33.5,36.3,7345.12645668,7323.60960173,7345.0231709,7486.30413559,7343.50685703,6678.26050196,6820.84205857,6792.84408609,6135.7782667,6405.2458038,5873.91365641,5875.76050829,2236.75655412,7045.08588515,6595.67373548,6185.18594218,2508.03223677,6692.50548645,6443.64617128,5742.66898211,1736.07790459,1809.7010384,1629.15714271,1731.17092991,1995.39051899,2007.54490672,1994.4597443,2034.92779758,2199.32823685,2484.33617823,1653.96212278,1538.62152998,6720.45462176,5561.52003368,4712.34527782,4306.90203558,3024.00485628,3033.97391591,8462.68364009,6847.60713384,
SZ,-26.3167,31.13333,10696.9889988,10680.2433434,10687.8835345,10539.8269595,10699.0488789,10380.3718165,10476.6838632,10412.6057995,8853.79902125,8607.11996581,8289.67658488,8298.28939779,5248.00632851,9194.54296959,8229.94949634,8475.45907574,5206.95449108,9242.0370989,9276.04031084,8446.54859383,5551.37931305,5457.53966324,5285.28214742,5281.78041729,5689.96885994,5558.68650567,5700.77362741,5489.70970831,5702.63313272,5943.25998798,5148.265928,5683.15366971,4797.5924743,8246.63529652,6486.13654575,7127.15329612,3443.56173978,1129.80576748,7035.06155647,6721.37622183,
TC,21.46667,-71.1333,3214.42925762,3204.88751253,3203.41134861,2981.01697171,3217.74842871,3346.76367961,3329.98247452,3260.50458222,1704.47236387,1172.34009012,1263.08332194,1271.36713031,7872.84243159,1611.00576774,646.797810978,1178.34548915,8220.32158689,1778.03682237,1985.80952955,1607.73757153,4826.01220696,4648.18574118,4796.7313471,4666.20775952,4538.14521563,4438.04212827,4547.95253534,4372.10253428,4259.14460219,4009.39765397,4715.20746705,5685.76426067,3519.85197642,8003.14137786,9393.22888344,8168.00993211,4503.86188902,7179.97006337,9823.57133276,1388.64919295,
TD,12.1,15.03333,8030.59744365,8009.52530836,8024.98594559,8013.49745984,8031.0388804,7550.39427403,7664.73583339,7609.13242766,6299.80521467,6284.23356293,5821.00406311,5827.27042271,4119.47888568,6982.70473227,6176.02825855,6090.04653631,4322.87801779,6814.02405264,6710.4067749,5860.91806359,2794.03027795,2651.32756741,2497.68509489,2465.5834894,2879.04422904,2722.96788207,2892.40562591,2641.72784442,2852.30603194,3081.59905675,2330.9962989,3250.76651407,4838.07749663,7546.74291212,6473.03592695,6270.19002707,1298.52577471,1840.46043616,9371.14857962,5583.78831617,
TF,-49.35,70.21667,11407.8648718,11429.8767503,11410.641114,11294.7439448,11408.50747,11850.3021808,11779.541185,11845.5862678,11254.8579144,10752.5899711,10693.0609987,10702.8012485,5966.33170119,10886.7439897,10167.2132039,10741.9597229,5721.76983058,11279.355849,11561.3133021,10951.7462775,7783.71595803,7774.73446091,7586.75425712,7628.76974586,7997.81788377,7925.85587341,8002.98325815,7890.20193984,8099.26330719,8372.82802954,7506.10693539,7500.64092609,6086.0745011,7247.18385628,5637.13719757,6777.68520778,6049.10448194,3562.76668066,4479.07276573,8275.23668114,
TG,6.116667,1.216667,7714.59127744,7695.99671317,7706.55908463,7615.34189747,7716.11611713,7390.50915304,7476.69119161,7410.58588964,5880.40071074,5732.10137539,5339.02649215,5346.85241426,5123.62883671,6401.03019126,5502.60293294,5565.52411924,5341.2359061,6329.56616151,6304.94189376,5458.34201172,3279.5782286,3070.79475267,2966.37160288,2883.01999096,3268.24351404,3067.21561008,3285.56696818,2953.79843817,3137.1296898,3290.48198777,2760.57572402,3967.25280446,3821.69554823,8487.98456975,7501.57721116,7242.9631794,446.430188753,2272.47704293,9994.84532165,4638.72748934,
TH,13.75,100.5167,7950.77095106,7945.98208693,7960.99462286,8265.75575914,7946.64058848,7443.51410852,7535.26593782,7581.64056123,8560.70635079,9138.65902118,8792.66281352,8786.83887,2199.25632963,9249.62473706,9705.42770678,9003.13522851,1851.7299634,8827.13076772,8494.98559108,8467.38338775,5347.70680378,5572.38973241,5466.13375475,5613.17187656,5621.15279133,5771.93352741,5607.30785305,5868.71454334,5923.74633562,6126.05995418,5607.99554184,4390.49353564,10188.5351232,2859.05406769,1072.49406339,2048.0770928,7009.49065664,5104.08677834,4274.79155613,11009.4286067,
TJ,38.55,68.76667,7144.63629419,7127.68084773,7149.74499123,7400.506063,7141.45033159,6444.61736607,6584.75327829,6589.78483282,6688.49623919,7152.94761238,6666.93754898,6664.71600672,411.206308133,7607.43712749,7560.29885036,6953.8341873,738.031308678,7165.82528969,6838.50092856,6415.64979918,2770.8819074,2988.58265353,2879.99325129,3027.20673017,3050.42264194,3190.55425034,3037.7751942,3284.13480791,3348.75386555,3567.98569748,3025.32352117,1858.4495054,8554.79016418,3811.6070353,2894.93716724,2519.45594581,4860.20714407,4180.72341356,6835.88096651,8423.51831763,
TK,-9.16667,-171.833,4545.74811926,4565.75467238,4552.64275186,4604.86487066,4544.75151744,4951.48632216,4850.25415662,4911.65768376,6342.20698126,6423.94716197,6855.38360358,6848.30378631,7821.13974655,5736.11039097,6592.94050932,6605.63038695,7610.52925237,5856.97769148,5921.70860259,6775.895605,9427.27987709,9607.26941114,9737.17333137,9797.33565929,9391.9711311,9574.19948288,9376.32733812,9673.81973728,9473.76718956,9280.01658234,9927.98037986,8843.16574284,8101.83844921,4421.01579208,5455.47102575,5684.42230364,11605.9255788,10434.8190038,2734.45707006,7320.22079155,
TL,-8.58333,125.6,7799.9684292,7808.95675663,7811.05605661,8042.46999824,7796.57966128,7679.14204692,7688.40811031,7758.7712752,9374.29916242,9856.31352496,9902.05015401,9892.45092996,4489.06061284,9413.09203738,10367.7702696,9891.30940766,4148.92142999,9235.66733026,9048.29761883,9581.68801823,7616.82259051,7854.20819333,7761.1250939,7909.7714827,7877.28493902,8046.10895629,7861.79119406,8151.31030433,8183.20327329,8353.7920894,7912.136408,6629.99133015,10155.4604982,3193.12217447,2268.37645948,3402.48652058,9002.0094962,6492.19701614,1966.06114072,11518.6077864,
TM,37.95,58.38333,7231.2642468,7212.45350295,7234.85792493,7457.38637978,7228.4927565,6525.02924142,6669.19811179,6663.91209249,6524.5508041,6936.19619985,6426.16379417,6425.18949076,967.278805513,7460.79908381,7280.84038802,6726.3833985,1261.99373645,7037.86192579,6728.26784115,6207.87863647,2361.38216319,2554.43564409,2425.37800367,2567.64449178,2648.51593091,2762.536258,2638.26091282,2843.1718093,2934.00510615,3176.57874871,2549.18715723,1560.61656224,7991.23601354,4345.72580649,3451.63040677,3064.15340025,4295.88853495,3786.34841907,7342.12471489,7949.93672803,
TN,36.8,10.18333,6472.49735302,6450.57517552,6468.95347496,6523.51358894,6472.11484688,5910.89365649,6037.27124779,5989.63451229,4937.73325786,5095.91718692,4574.40971468,4578.03994533,3561.08558388,5778.24719249,5195.41149382,4878.95840404,3876.89033911,5492.82812955,5305.36459036,4510.93261094,1096.96758988,923.114329827,786.18690974,734.830064133,1147.53629922,992.426882279,1161.50809646,921.562794159,1134.902538,1389.48132281,601.054083653,1829.28230866,5572.57485577,6473.08283607,6028.51492893,5368.52392909,2052.74135377,3480.11471096,9939.83228281,5372.65847887,
TO,-21.1333,-175.2,5316.53834509,5337.36045263,5322.50283237,5341.89585144,5315.9460371,5768.80777918,5660.58200223,5718.95860012,7057.41679355,7061.21273127,7532.07754297,7525.98158529,8097.44694988,6360.91598306,7136.54261823,7258.86364425,7829.15637283,6541.21389617,6646.75588062,7496.34190991,10220.5614458,10423.0485753,10533.8135587,10612.1689319,10218.1199166,10410.6817411,10201.464433,10516.5313214,10321.4264577,10135.3403767,10737.2334893,9511.57400862,7800.15267815,4910.82831694,5623.7281982,6092.44137373,11470.6671054,9688.4914548,2222.2900016,7504.30732822,
TR,39.93333,32.86667,6863.14652001,6841.58665805,6862.93840568,7002.94769701,6861.56316497,6199.37105565,6341.47904419,6312.49718221,5671.3139252,5962.12106319,5431.23178935,5432.60263955,2321.67733429,6588.53317142,6184.80656498,5742.47159593,2633.22373415,6225.91258885,5970.4476912,5285.76057122,1266.48203887,1365.52953192,1194.54047804,1312.74383109,1535.45138091,1570.57210888,1532.85402731,1614.16897533,1760.85582225,2040.53532677,1256.52465043,1114.15149172,6727.99202419,5444.57096364,4800.42922828,4244.123921,3061.33929455,3454.9454075,8707.87386333,6597.89691413,
TT,10.65,-61.5167,4164.07788476,4156.12180533,4152.89220409,3912.30416486,4167.58150695,4328.06247546,4308.4656695,4239.55700371,2673.88638481,2154.39906981,2185.37974844,2194.55471485,8150.5511134,2545.79478056,1607.55969735,2148.35720173,8499.41676556,2754.5274447,2967.85304702,2521.8471812,5002.04124011,4780.52670348,4893.42119615,4748.21408858,4727.9214018,4579.19390989,4741.76183759,4485.14929157,4425.53548287,4224.64015393,4762.44884207,5961.04109639,2568.14129125,8949.4355923,10143.0231574,8940.38294533,3904.06251428,6446.98183089,10147.5817824,672.158656471,
TV,-8.51667,179.2167,4936.12145455,4954.78697363,4944.10414963,5032.8524899,4934.62010687,5261.02684332,5175.14170494,5241.29064862,6768.90117582,6910.14056567,7308.18594556,7300.4285032,7300.90909041,6237.63709835,7128.31554241,7078.91218181,7068.25080555,6316.18395313,6344.44406928,7191.89012548,9293.76115466,9511.39012548,9606.05339692,9697.0390233,9321.08151692,9526.78541755,9303.31836249,9643.62495796,9466.20563964,9324.16445384,9815.64189202,8564.82955096,8630.56025116,3992.26763683,4887.02922378,5212.80467342,12194.6864165,9962.89907917,2234.59227759,7932.03968515,
TW,25.03333,121.5167,6468.59402534,6466.81664675,6479.38407354,6778.75642073,6464.48553087,6046.90554364,6117.06200836,6172.56834805,7453.77746225,8033.02159462,7850.61487752,7842.34728672,2790.96355747,7930.26030205,8638.49991328,7965.45065153,2549.2490165,7565.8365349,7268.98589635,7505.96701747,5565.50673375,5824.85863573,5786.86927972,5933.69956307,5781.91632706,5983.58883649,5763.87865547,6107.00702633,6078.55043724,6186.15076496,5980.05313757,4572.20290443,11683.7848984,1305.80396867,502.023862564,1070.45893022,8043.60072273,6603.38515359,3946.31432909,10502.29857,
TZ,-6.8,39.28333,10020.767856,9998.76924851,10017.7344621,10070.2430918,10020.1811326,9416.00883937,9551.9893001,9512.4398926,8401.22472907,8399.65210677,7936.69378342,7942.82175118,3836.13196656,9096.24400048,8253.32921804,8206.77303385,3834.75282149,8926.48972629,8802.00236751,7962.10748311,4372.36222542,4338.65130497,4152.49849126,4186.73493709,4565.82350536,4482.79555599,4572.46400723,4445.34051633,4654.59145238,4928.25271073,4062.44509429,4322.84197509,5773.58363565,7074.85521896,5443.04197472,5845.53825316,3196.68448961,671.855007661,7293.74340952,7283.07219381,
UA,50.43333,30.51667,6144.00808154,6122.63328098,6144.22936621,6296.16385373,6142.28228149,5472.7816024,5615.67775591,5588.70215416,5053.9675807,5399.83945328,4875.67121088,4875.81816116,2413.59396255,5986.6411924,5693.43285635,5183.47956114,2759.82276755,5598.46259641,5322.93037121,4693.61182559,749.373876785,960.887999732,866.258814861,1015.99293094,1035.56143152,1162.745096,1025.09689763,1257.21728442,1325.61002306,1563.37207664,1040.8328651,470.392529141,6927.40260123,5095.77815227,4771.72924827,4007.64659827,3413.42840186,4175.65574117,8815.17110371,6397.9678542,
UG,0.316667,32.55,9369.47449596,9347.60625949,9365.66744481,9401.33107285,9369.18598769,8797.32182783,8928.00559502,8883.20211303,7725.07347427,7734.17511519,7264.43843129,7270.41726401,3747.36245472,8433.2716825,7616.85950922,7538.11306068,3818.45377378,8251.85967774,8126.08109461,7285.98675843,3773.01270508,3717.11922751,3534.30764107,3556.84039721,3947.50045796,3849.53391653,3955.56238154,3803.8698209,4015.34101526,4283.23657642,3429.03049348,3840.63552334,5542.82428379,7161.80317057,5674.83022176,5877.78277159,2599.26489229,734.055872391,7934.80082219,6808.00330755,
UM,38.883333,-77,2426.99187357,2410.76008736,2417.71680803,2296.60611041,2429.15931948,2324.18270099,2349.90348918,2277.1693591,597.896705406,542.61228298,19.2579599175,28.4348182176,6928.53928867,1219.64246217,924.667256189,322.543693846,7256.37368543,1016.61455161,1008.6193583,355.313630723,4168.60247739,4056.95305451,4234.30775488,4133.08384745,3889.30582194,3855.83301856,3893.54048809,3830.03693721,3664.19590639,3381.19288836,4219.1831872,4860.22081561,4739.78410642,6778.02825478,8149.48072507,6926.91461071,4873.89048701,7562.90785817,9554.41731117,2641.22580847,
US,38.883333,-77,2426.99187357,2410.76008736,2417.71680803,2296.60611041,2429.15931948,2324.18270099,2349.90348918,2277.1693591,597.896705406,542.61228298,19.2579599175,28.4348182176,6928.53928867,1219.64246217,924.667256189,322.543693846,7256.37368543,1016.61455161,1008.6193583,355.313630723,4168.60247739,4056.95305451,4234.30775488,4133.08384745,3889.30582194,3855.83301856,3893.54048809,3830.03693721,3664.19590639,3381.19288836,4219.1831872,4860.22081561,4739.78410642,6778.02825478,8149.48072507,6926.91461071,4873.89048701,7562.90785817,9554.41731117,2641.22580847,
UY,-34.85,-56.1667,6539.02583743,6542.95560308,6528.62304701,6224.76881944,6543.15792849,7009.37234946,6929.13675137,6877.6898129,5662.05630533,5079.75643184,5276.0105194,5284.19639325,9781.38334098,5142.62192288,4474.49879753,5154.65746919,9942.45389586,5524.10173721,5830.07172648,5620.73652916,7337.60401228,7075.61648507,7088.43483003,6947.00258877,7147.42885638,6935.92287224,7166.21734235,6807.84028383,6862.20358325,6786.19984323,6883.8129107,8304.07563983,968.466385065,11541.7750304,11390.2623985,11898.7868885,4604.4762574,5609.28803906,7960.69569716,2624.59085013,
UZ,41.31667,69.25,6951.82578125,6934.85500042,6956.92319583,7207.69764921,6948.64297758,6251.75248788,6391.89736341,6396.92730841,6513.50023648,6985.97565143,6505.68751222,6503.21195619,474.512490317,7428.52768791,7405.61159359,6789.30390713,825.050103448,6985.18839467,6656.19849237,6248.44889887,2674.32563085,2901.07343703,2802.93608321,2951.67095067,2948.85283554,3099.04189999,2935.3416021,3197.96737623,3250.64575584,3459.43877693,2958.68226966,1733.63884478,8592.27496367,3723.02806909,2906.42437722,2443.12934302,4896.22015191,4334.41014343,6893.07838268,8337.22212444,
VA,41.9,12.45,6254.85275645,6232.83477595,6252.14021211,6330.12238779,6254.15725905,5663.29924112,5794.46020237,5750.90520902,4811.8477309,5023.08541402,4494.09697977,4496.79585929,3333.04412593,5687.28733725,5179.99073583,4803.56632071,3662.1580514,5371.03159306,5158.51504101,4397.04553438,734.833116338,595.597676388,432.826342845,423.462201242,827.886786277,716.172069718,838.985409192,685.385569242,889.592003101,1170.22605985,295.528036419,1477.45344494,5886.51344825,6124.37940308,5769.2319984,5049.2040131,2419.53765071,3754.80661571,9760.06699394,5533.10764464,
